Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,score
634.0,96.33,14.797817468701886,7.563719668414366,0.0,4.605170185988092,,6.452048954437226,11.963440417632102,4.567779796769532,4.973971309724664,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.6,,15.467689326725196,7.549609165154532,0.0,4.605170185988092,9.825763820625319,4.528289141652134,11.141136883221447,,5.17953383055807,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
272.6,16.62,14.846989316926239,7.555905093611346,0.0,4.605170185988092,10.958299457349309,5.6080055192624325,11.90226119114851,2.810606789427302,4.933754249760298,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5.3,24.84,15.43920299027227,7.549609165154532,0.0,4.605170185988092,6.950335726517255,1.667706820558076,10.884835421043586,3.212455257065278,5.815919974593051,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
234.1,41.21,14.947899601632395,7.563719668414366,0.0,4.605170185988092,10.792421475999847,5.455748374496865,10.943057300570455,3.718680945350726,4.90453376321371,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
462.0,45.36,15.32769522406236,7.563719668414366,0.0,4.605170185988092,5.7196558238124915,6.135564891081739,11.928604895485364,3.8146306594194965,4.776599301615622,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
373.2,8.74,15.29977360737569,7.564238475170491,0.0,4.605170185988092,9.36095624028331,5.922114468973189,11.876491609946687,2.167910189667444,5.096812990337308,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174.9,9.58,15.29977247402843,7.563719668414366,0.0,4.605170185988092,1.9021075263969205,5.164214382024556,11.460726497426634,2.259677591982769,4.745801315727837,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
351.9,,15.0243458213519,7.563200592358071,0.0,4.605170185988092,7.895882834474975,5.863347044327539,11.12652741957929,,6.006599434692252,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,,14.899263660372345,7.579167967396076,0.0,4.605170185988092,,-inf,12.411264016414876,,3.4965075614664802,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
311.0,,14.773118649645038,7.584773077612199,0.0,4.605170185988092,11.018086372931517,5.739792912179234,13.913304015516932,,5.725217755376266,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19.7,,15.229975136328422,7.605890001053122,0.0,4.605170185988092,,2.9806186357439426,11.049889505040086,,5.472270673671475,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119.5,32.43,15.29785300838448,7.562161631225652,0.0,4.605170185988092,10.158985993393884,4.783316371371566,11.252430452362411,3.4790839203192268,4.729156165769083,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
208.6,,14.953348687977645,7.562161631225652,0.0,4.605170185988092,,5.340418542566672,11.142528228122558,,4.711330381816482,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
471.8,,14.775596141038053,7.561121589530238,0.0,4.605170185988092,8.467498618392383,6.1565551669735745,12.363640337857898,,5.080783053998338,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
320.1,,15.017182617605796,7.562161631225652,0.0,4.605170185988092,3.3775875160230218,5.768633446975818,11.630708500626612,,4.844974178195408,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247.1,,15.29203882730469,7.562161631225652,0.0,4.605170185988092,,5.509793112994564,11.68974022046111,,5.058154810064233,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186.9,10.51,15.297852781279373,7.561121589530238,0.0,4.605170185988092,5.811140992976701,5.230573714461517,12.117241431823558,2.3523271848888596,4.71492104994721,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305.2,33.06,15.384730876524578,7.560601162768557,0.0,4.605170185988092,,5.720967299410302,11.77528972943772,3.498324092392878,5.388158070547826,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147.6,,14.85099950143858,7.550661243105336,0.0,4.605170185988092,10.330345526109216,4.994505912166372,11.394952411261558,,4.937347498326424,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3,50.3,14.890388399854503,7.563719668414366,0.0,4.605170185988092,5.527442989539794,0.26236426446749106,12.514079267876365,3.9180050771056933,4.783316371371566,1.6094379124341003,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
256.7,13.79,15.60278146866857,7.564238475170491,0.0,4.605170185988092,4.675628649636653,5.5479080878770946,11.193807763472138,2.6239436918052106,4.948050418904635,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1,21.32,14.84283018980809,7.562161631225652,0.0,4.605170185988092,2.509599262378372,-2.3025850929940455,11.775366649556215,3.0596455992976437,4.493120682179469,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59.8,12.99,14.846570009227047,7.554858521040676,1.0986122886681098,4.605170185988092,9.329011901693681,4.091005660956586,12.175613438045465,2.5641798306825083,4.602165676967792,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240.3,17.27,15.294116744677371,7.562681246721884,0.0,4.605170185988092,10.82977019855727,5.481888142742423,11.707834137269655,2.848970892158587,4.991792206294776,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
641.7,,14.800672660611134,7.562681246721884,0.0,4.605170185988092,11.800608037421885,6.46412090475647,12.15455827407531,,4.952299717083292,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244.4,13.62,15.602781803501397,7.562681246721884,0.0,4.605170185988092,8.442749778393132,5.4988062272974405,11.590117960800134,2.611539300721366,4.617098756853365,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
388.4,15.24,15.392896655180765,7.562161631225652,0.0,4.605170185988092,11.301389286697734,5.96203573641717,12.411483904924145,2.7239235502585,5.262690188904886,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117.7,19.71,14.811763378877755,7.562161631225652,0.0,4.605170185988092,-inf,4.768139014266231,10.950806546816688,2.9811261211646287,4.794963757620747,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
992.5,58.83,15.213007188707127,7.601402334583733,0.0,4.605170185988092,12.219082647248534,6.900227012561346,12.747041366823385,4.0746519288763645,5.312220271717028,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242.9,17.34,15.29906955133776,7.59337419312129,0.0,4.605170185988092,5.995705541365236,5.492649836008127,11.05345813347938,2.853015971352396,5.227358277607543,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217.4,21.76,15.298401997751553,7.554334823725748,0.0,4.605170185988092,8.157427762559063,5.381738974687109,10.837834289209853,3.080073421987742,4.747537427275013,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
318.8,29.46,14.801227720658282,7.601901959875166,0.0,4.605170185988092,11.104190015119201,5.76456394691606,11.550510225297499,3.3830334110344844,5.04148775757902,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111.1,29.33,15.299549179563652,7.554858521040676,0.0,4.605170185988092,10.041739660031851,4.7104306966455844,11.06663836234181,3.3786108829893595,4.810557015713042,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
267.7,15.22,15.297851418647639,7.550135342488429,0.0,4.605170185988092,7.075216972869067,5.589866950526307,12.01974306733868,2.7226103524335397,5.082025290182929,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
228.6,31.7,14.8503260947604,7.569411792450712,0.0,4.605170185988092,6.769986349237241,5.431973751360711,11.037418721328592,3.456316680883235,4.680277658474897,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146.6,18.3,14.785050829529801,7.554858521040676,0.0,4.605170185988092,2.747270914255491,4.987707789452551,10.847082118937628,2.9069010598473755,5.08821342874163,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
186.9,7.49,14.785246127994826,7.569927655242652,0.0,4.605170185988092,3.0492730404820207,5.230573714461517,11.257219981530637,2.0135687975291283,5.478970866241294,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224.6,,14.785240061043744,7.570443252057374,0.0,4.605170185988092,7.415957464541414,5.414321042304342,11.59104324423418,,5.76456394691606,1.3862943611198906,4.465908118654584,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
474.0,44.99,14.80221389968642,7.589841512182657,0.0,4.605170185988092,11.493517339847832,6.161207321695077,11.975986298691016,3.806440242853081,4.975353479951616,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68.2,42.41,14.793963740354643,7.555381944240273,0.0,4.605170185988092,1.916922612182061,4.222444564849416,11.344506813345266,3.747384183486499,4.6568134191399295,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
157.7,16.08,15.2984067643294,7.555381944240273,0.0,4.605170185988092,8.010392788899868,5.060694493968993,10.86708162952615,2.77757626375082,4.3463994570307305,1.3862943611198906,4.51085950651685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.0,27.03,15.075910008453489,7.555381944240273,0.0,4.605170185988092,,-inf,11.018629143155449,3.2969473602883563,4.404277243608702,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122.3,16.25,15.294852313446677,7.59337419312129,0.0,4.605170185988092,10.158199535917934,4.8064770426931265,10.972585204654042,2.7880929087757464,4.687671407499835,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55.6,37.52,15.299071365967851,7.575584651557793,0.0,4.605170185988092,4.842611042003125,4.018183201256536,10.964605636776657,3.624874124138024,5.279644101282416,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
162.9,35.91,15.297854598118795,7.585788821732034,0.0,4.605170185988092,6.243972707052095,5.093136515607999,10.908283544999954,3.5810158082379915,4.529368472571809,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
483.9,18.95,15.299772247358824,7.563200592358071,0.0,4.605170185988092,8.804955260668189,6.181878273799273,12.194060791196929,2.9418039315284354,5.0479310788399525,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60.4,,15.57930478622396,7.554858521040676,0.0,4.605170185988092,,4.100989104940769,11.350406535472453,,2.631888840136646,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.2,12.78,14.906521025869258,7.555905093611346,0.0,4.605170185988092,9.837417192064875,4.44500143383527,10.974043243421713,2.5478814489493886,4.796616650559047,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
560.7,10.41,15.299773834044986,7.564238475170491,0.0,4.605170185988092,4.3476939555933765,6.329186003129627,12.156488416174414,2.3427668826268775,4.511957804265912,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.8,20.59,15.299150299189934,7.555905093611346,0.0,4.605170185988092,,4.689511334421843,10.973220141653588,3.0248055210396982,4.774068722449905,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
522.6,,15.299772700697984,7.563200592358071,0.0,4.605170185988092,5.510602174527371,6.258816353086512,12.2869196450589,,4.3054155323020415,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183.3,,15.415283312879426,7.564757012905729,0.0,4.605170185988092,10.554640176393397,5.21112415484566,11.619310455674242,,4.578826210648489,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150.6,26.59,14.871715568435924,7.5652752818989315,0.0,4.605170185988092,8.558834050575312,5.014627315365793,11.36026367619439,3.2805352052549286,5.0912931971137105,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
655.4,54.12,15.213543501547054,7.555905093611346,0.0,4.499809670330265,,6.485245736264714,11.928505906819487,3.991203803302587,4.797442073635214,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
759.0,2.98,14.99887996246127,7.560080465021827,0.0,4.605170185988092,,6.63200177739563,11.759785542901755,1.091923300517313,5.512218336495314,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1457.8,,14.819958676574634,7.603897968521881,0.0,4.605170185988092,11.835578367216028,7.284683728948113,13.264656027878202,,4.822697998516666,1.6094379124341003,4.61512051684126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
969.7,38.61,14.7917634805311,7.583247524303362,0.0,4.605170185988092,12.114650099077037,6.876986745310501,12.53249093878777,3.653511310276145,4.859812404361672,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
238.0,,14.817117330557291,7.587310506022615,0.0,4.605170185988092,10.793586248246026,5.472270673671475,11.422563024889838,,4.885827643502908,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205.8,29.4,14.790837827787529,7.593877844605118,0.0,4.605170185988092,10.677020458855257,5.326904823399949,11.251560700835821,3.380994674344636,4.925803358579558,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.0,15.28,15.211679504494462,7.552762084214147,0.0,4.605170185988092,9.992239913133918,4.6443908991413725,10.858998997563564,2.7265447837383743,4.375757021660286,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80.2,6.08,14.84487637156219,7.557472901614746,0.0,4.605170185988092,9.754006785008288,4.384523514872469,10.930764943599616,1.8050046959780757,4.739701078945697,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
309.7,23.99,14.845374588082391,7.575584651557793,0.0,4.605170185988092,11.106603990284857,5.735604086979157,11.529280981329794,3.177637076851603,5.394081988532416,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
175.9,18.19,14.757320877463838,7.5822291942764615,0.0,4.605170185988092,10.51004690276153,5.169915651743512,11.266014185727938,2.900871992530031,5.040841136153322,1.6094379124341003,3.9889840465642745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.9,8.84,14.816828599868284,7.591861714889934,0.0,4.605170185988092,9.845778987390698,4.441474093317302,10.918283355111127,2.179286876649552,4.605170185988092,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
