Direct GHG Emissions (Metric Tons CO2e),Water Intensity (All Water Sources) (gal/ft²),log_Property Id,log_Year Built,log_Number of Buildings - Self-reported,log_Occupancy,log_Weather Normalized Site Natural Gas Use (therms),log_Direct GHG Emissions (Metric Tons CO2e),log_Property GFA - Self-Reported (ft²),log_Water Intensity (All Water Sources) (gal/ft²),log_Source EUI (kBtu/ft²),log_Community Board,log_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
213.8,55.99,14.705548480774267,7.5953872788539725,0.0,4.605170185988092,10.603108731471558,5.365040998590945,13.583908836970478,4.025173103360802,5.3442462984364365,1.6094379124341003,4.8283137373023015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311.4,,15.603848346580966,7.607381425639791,0.0,4.605170185988092,11.04410833155984,5.741078259399898,12.082027544001527,,4.995860008514102,1.6094379124341003,4.727387818712341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349.3,90.01,15.075322906804226,7.569411792450712,0.0,4.605170185988092,11.16439157822909,5.855931151812786,11.179129643552423,4.499920775268994,4.646312129319266,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.7,28.05,15.212870469432996,7.607381425639791,0.0,4.605170185988092,10.614894504134739,5.311727053457954,11.0431618069291,3.3339886319687055,4.769836807543325,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198.0,57.56,14.84519033046687,7.593877844605118,0.0,4.605170185988092,10.526212268799528,5.288267030694535,11.156250521031495,4.052827882019167,5.094363509626968,0.6931471805599453,9.34145634983372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314.7,44.22,14.842072090291728,7.579167967396076,0.0,4.605170185988092,11.06238401291725,5.751619804070361,11.561763247053529,3.7891771754293,4.59511985013459,2.70805020110221,6.313548046277095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.9,23.35,15.29783029761835,7.560080465021827,0.0,4.605170185988092,11.34539754079012,6.1396690117576975,12.128111104060462,3.150596984114906,4.330733340286331,2.4849066497880004,5.484796933490655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.3,,15.282373795998693,7.553286605600419,0.6931471805599453,4.605170185988092,8.803123730829212,3.563882963939251,11.558481834629262,,1.9878743481543455,0.0,6.251903883165888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.6,,14.825527670640446,7.551186867296149,0.0,4.605170185988092,11.44001170254106,6.106131622086108,11.587800999615336,,5.1515559851526325,2.3978952727983707,5.214935757608986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472.9,,14.8506326646841,7.5745584842024805,0.0,4.605170185988092,11.331817171874128,6.15888394964983,11.36182346652099,,5.5909869805108565,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495.7,,15.57380992978551,7.5652752818989315,0.0,4.605170185988092,11.52603120830868,6.205970905026528,12.215532757235666,,5.201806466167193,1.3862943611198906,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369.5,41.64,15.395693691936916,7.599901959208498,0.0,4.605170185988092,12.481001869993614,7.222200988703133,12.67597314445816,3.7290612437467683,4.77912349311153,1.3862943611198906,4.859812404361672,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639.3,,15.410669408091156,7.562681246721884,0.0,4.605170185988092,11.698189355518307,6.460373827772681,11.894780707439258,,5.021904886354487,1.3862943611198906,5.41610040220442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121.4,,15.013683676579332,7.554858521040676,0.0,4.605170185988092,,4.799090878625398,11.386908624386741,,5.159629846774143,0.6931471805599453,8.61286694148452,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295.2,,15.398661988272536,7.581209826196346,0.0,4.605170185988092,10.816827936410712,5.687653092726317,11.309412957605167,,4.827513417131532,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.7,,14.81660483135202,7.56164174558878,0.0,4.605170185988092,11.280004267891922,5.970496240671785,11.49630815914679,,4.783316371371566,1.9459101490553132,10.60415637449492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312.0,43.33,15.211875292236918,7.576097340623111,0.0,4.605170185988092,11.000573677208191,5.7430031878094825,11.580182163514113,3.768845235751818,4.73795129722191,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.2,39.31,15.209993302579731,7.5652752818989315,0.0,4.499809670330265,10.544488443432522,5.23750522715128,10.950806546816688,3.671478939433769,4.558078578454241,2.6390573296152584,6.620073206530356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872.9,,14.85065894788129,7.5745584842024805,0.0,4.605170185988092,12.012361674899669,6.771821001741304,11.755965756798888,,5.647917341814805,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130.6,55.9,15.04429635787816,7.585788821732034,0.6931471805599453,4.605170185988092,12.331779317216261,7.03050374424119,12.381810074447113,4.023564380161053,5.100475998096045,0.6931471805599453,4.30406509320417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406.4,88.94,14.898164181836817,7.565793282428515,0.0,4.605170185988092,8.310021409611727,6.007337896264272,11.33857207782545,4.48796198508255,4.74406218485471,2.3978952727983707,10.410335274932896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836.9,59.72,14.989917158021271,7.601402334583733,0.0,4.605170185988092,12.008961662323367,6.729704589038828,12.128084076668198,4.089666972670989,5.6577385361547945,0.6931471805599453,10.278562179320224,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418.3,,15.412970014288852,7.578656850594762,0.0,4.605170185988092,11.342229666400009,6.036198878448153,11.986460351979781,,4.456670177669648,2.70805020110221,6.396929655216146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271.1,135.59,14.840606545560647,7.564238475170491,0.0,4.605170185988092,8.083606347991049,5.60248775650462,11.118251917940263,4.909635626474218,4.51852237926242,2.3978952727983707,5.799092654460526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184.1,60.62,15.583551111238826,7.581209826196346,0.0,4.605170185988092,10.366010143464951,5.215479088239032,11.072185448770925,4.104624871629657,4.584967478670572,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947.5,32.73,15.29893934303378,7.578656850594762,0.0,4.605170185988092,12.012166242790766,6.853826936956581,12.429352187597221,3.4882920885130893,4.727387818712341,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067.8,91.01,15.21166985025128,7.5678626054638825,2.70805020110221,4.605170185988092,12.233887695308995,6.973355736066086,11.869340375103102,4.510969390589264,5.278114659230517,2.4849066497880004,5.955837369464831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480.6,35.31,15.415425470226443,7.557994958530806,0.0,4.605170185988092,9.863769115538881,6.175035323302368,11.571298141295005,3.564166209940295,4.685828089005546,1.9459101490553132,5.25227342804663,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103.9,,15.415288563368126,7.566311014772463,0.0,4.605170185988092,9.890701153841748,4.6434288981051814,12.333136921361785,,5.047288611744291,1.791759469228055,4.30406509320417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,,15.42006938700554,7.578656850594762,0.0,4.605170185988092,,,13.053699023378178,,4.3476939555933765,0.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244.1,46.89,15.213226938749138,7.549609165154532,0.0,4.605170185988092,10.795442558128416,5.497577977398914,10.83746101926259,3.847804433101495,5.014627315365793,1.9459101490553132,5.231108616854587,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277.8,,15.165188132768852,7.579678823090456,0.0,4.605170185988092,10.93422955366979,5.626901430320244,11.350994597824007,,4.599152113662528,2.6390573296152584,6.641182169740591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632.2,,14.94921775264412,7.56164174558878,0.0,4.605170185988092,,6.4492057997815175,12.19346854654715,,4.508659285607248,2.0794415416798357,9.615938804529582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.0,0.63,14.79403402970435,7.5740450053721995,0.0,4.605170185988092,,6.253828811575473,10.819778284410283,-0.4620354595965587,5.011967739330034,1.9459101490553132,6.028278520230698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.0,,14.99461806729109,7.581719640125308,0.0,4.605170185988092,,6.144185634125646,11.877915740512675,,4.6913478822291435,2.70805020110221,6.410174881966167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229.9,,14.810815037544952,7.560080465021827,0.0,4.605170185988092,10.759146787570215,5.437644431769136,10.990870359252689,,5.073297055220967,2.4849066497880004,5.5093883366279774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366.9,,14.797254892161472,7.564238475170491,0.0,4.605170185988092,11.239135778236975,5.9050893313612365,11.490833218495412,,4.761318868478023,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188.9,49.98,15.582022815006695,7.579678823090456,0.0,4.553876891600541,10.583126405071281,5.241217774507464,11.373847288773685,3.9116229254068062,5.301312875527835,1.6094379124341003,4.543294782270004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512.4,29.66,15.212598458693323,7.60688453121963,0.0,4.605170185988092,11.560451020335098,6.239105570022579,12.729006665889056,3.389799336709786,4.9037921984782065,0.0,6.248042874508429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.5,49.44,15.412587790987649,7.60489448081162,0.0,4.605170185988092,10.869586977322214,5.547128664610824,11.1786827411373,3.900759813149435,5.031091302663638,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291.7,12.6,14.819287487416252,7.560080465021827,0.0,4.605170185988092,9.48435192725479,5.675725876873676,11.093401999611023,2.533696813957432,4.310799125385514,2.302585092994046,5.438079308923196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366.2,,14.513066007811885,7.60489448081162,0.0,4.605170185988092,13.02261442079007,7.769040571819563,13.03412433805464,,5.153869462182164,0.0,10.364198134870271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671.6,44.43,15.211471298735917,7.582738488914411,0.0,4.605170185988092,12.548042599115579,7.421536530573761,12.843204875893425,3.7939149169478172,5.023222409601727,1.791759469228055,4.189654742026425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399.9,,14.819784327945797,7.585281078639126,0.0,4.605170185988092,12.540051776945674,7.24415608448078,12.789321251222281,,4.882801922586371,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.4,29.51,14.813924170911843,7.577121930876679,0.0,4.605170185988092,9.137930956458042,3.899950424193877,13.284000818505337,3.3847291889548483,5.0795392727434665,1.791759469228055,4.382026634673881,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199.8,61.67,14.946834279286172,7.569411792450712,0.0,4.605170185988092,,5.297316866214453,11.012874914372196,4.1217975890034015,4.596129441335942,2.70805020110221,6.313548046277095,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.8,15.34,15.41460556649849,7.563719668414366,0.0,4.553876891600541,,5.392718041969521,10.915088464214607,2.73046379593911,4.852030263919617,1.6094379124341003,4.553876891600541,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209.4,,15.299826873247996,7.563200592358071,0.0,4.605170185988092,10.655250279247353,5.3442462984364365,11.010398644018933,,4.598145571051127,2.302585092994046,3.912023005428146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.7,145.03,14.89986468036564,7.565793282428515,0.0,4.605170185988092,10.805208661034094,5.5671988095361,11.026694888059618,4.976940617572159,4.852811208902689,1.3862943611198906,5.241747015059643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351.8,50.67,15.299465062831798,7.580189417944541,0.0,4.605170185988092,9.857396492505671,5.8630628323034575,10.99034772143722,3.9253340194878183,5.349010480863555,0.6931471805599453,4.110873864173311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.8,53.9,15.207512599243064,7.606387389772652,0.0,4.605170185988092,10.707679562388227,5.392718041969521,11.347402026452155,3.9871304779149512,4.770684624465665,2.302585092994046,5.4116460518550396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.9,105.34,15.202845627359398,7.564238475170491,0.0,4.605170185988092,10.50540720790416,5.152713392689245,11.440354772135393,4.657193214055243,4.3489867805956814,1.9459101490553132,10.604205998592391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.2,38.74,14.824916334823541,7.5485559791698735,0.0,4.605170185988092,10.225386252022137,6.232840866683252,11.624949728460317,3.65687265797885,5.217649463480582,1.9459101490553132,5.081404364984463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.3,,14.786494378370818,7.579167967396076,0.0,4.605170185988092,11.476467890829849,6.151242222800372,11.77259379096681,,4.767289035464526,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156.2,57.2,15.212737440697357,7.606387389772652,0.0,4.605170185988092,10.403762715406936,5.051137237405586,10.886745104841209,4.046553898385752,4.817050545023591,2.4849066497880004,6.075346031088684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626.0,,14.810785098614822,7.571473648851271,0.0,4.605170185988092,8.095994964319074,6.439350371100098,11.710217732694005,,4.667205576907544,2.4849066497880004,5.645446897643238,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141.1,64.12,15.290444033090814,7.562681246721884,0.0,4.605170185988092,10.33223940741948,4.9494688588587685,11.082142548877775,4.160756327741352,4.757891273005756,2.1972245773362196,5.3612921657094255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388.6,28.62,14.80225826233956,7.580699752224563,0.0,4.605170185988092,11.295089055830617,5.96255053694334,11.772208062900312,3.3541057741283047,4.598145571051127,2.0794415416798357,10.285411052061258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400.9,,14.8501292436666,7.584773077612199,0.0,4.605170185988092,13.335884784006407,8.131795381458184,13.64709190633931,,5.025852259901116,1.791759469228055,9.268703615273097,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726.2,,15.584483883634437,7.59337419312129,0.0,4.605170185988092,8.162915372077226,6.587825458980236,12.062715999944203,,5.000584958242754,1.791759469228055,4.584967478670572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242.1,36.09,15.213324562476478,7.560601162768557,0.0,4.605170185988092,10.795213013711589,5.489350863944013,11.40889739454618,3.586015818654697,5.10594547390058,1.791759469228055,3.8501476017100584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.0,,14.816871216766257,7.582738488914411,0.0,4.605170185988092,9.252374431648606,4.007333185232471,12.743372708125035,,5.37989735354046,1.3862943611198906,4.9344739331306915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780.7,,14.801311307582202,7.596392304064196,0.0,4.605170185988092,11.898124598453418,6.6601909531262455,11.248647370297464,,5.4240685718535975,2.0794415416798357,4.820281565605037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.2,43.64,14.95267955733354,7.566311014772463,0.0,4.605170185988092,8.11456405812728,5.113191882421348,10.985224923979393,3.77597416096487,5.5610661724546055,1.6094379124341003,4.564348191467836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166.6,,14.936363349566667,7.571473648851271,0.0,4.605170185988092,10.215183958818754,5.115595729732743,11.129789202345128,,4.789157022101107,2.833213344056216,6.784457062637643,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756.5,24.19,15.120680814411605,7.562161631225652,0.0,4.605170185988092,11.953591036358585,6.62870253322841,12.611537753638338,3.185939324621936,4.685828089005546,2.1972245773362196,5.351858133476067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
497.1,15.49,14.404611359011124,7.564757012905729,0.0,4.605170185988092,11.595434973740451,6.208791213100627,12.715777641627461,2.740194654428777,5.250701512606374,0.6931471805599453,3.6109179126442243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
